1.8130	8.30E-01	6.71E-01
1.8190	8.31E-01	6.73E-01
1.8250	8.32E-01	6.74E-01
1.8310	8.33E-01	6.76E-01
1.8370	8.34E-01	6.78E-01
1.8429	7.37E-01	5.83E-01
1.8489	7.38E-01	5.85E-01
1.8549	7.38E-01	5.86E-01
1.8609	7.38E-01	5.87E-01
1.8669	7.39E-01	5.88E-01
1.8729	7.39E-01	5.90E-01
1.8789	7.39E-01	5.91E-01
1.8849	7.40E-01	5.92E-01
1.8909	7.40E-01	5.93E-01
1.8969	7.40E-01	5.95E-01
1.9028	7.41E-01	5.96E-01
1.9088	7.41E-01	5.97E-01
1.9148	7.41E-01	5.98E-01
1.9208	7.41E-01	5.99E-01
1.9268	7.42E-01	6.00E-01
1.9328	7.42E-01	6.02E-01
1.9388	7.42E-01	6.03E-01
1.9448	7.43E-01	6.04E-01
1.9508	7.43E-01	6.05E-01
1.9568	7.43E-01	6.06E-01
1.9627	7.43E-01	6.07E-01
1.9687	7.44E-01	6.08E-01
1.9747	7.44E-01	6.09E-01
1.9807	7.44E-01	6.10E-01
1.9867	7.44E-01	6.11E-01
1.9927	7.45E-01	6.13E-01
1.9987	7.45E-01	6.14E-01
2.0047	7.45E-01	6.15E-01
2.0107	7.45E-01	6.16E-01
2.0167	7.46E-01	6.17E-01
2.0226	7.46E-01	6.18E-01
2.0286	7.46E-01	6.19E-01
2.0346	7.46E-01	6.20E-01
2.0406	7.47E-01	6.21E-01
2.0466	7.47E-01	6.22E-01
2.0526	7.47E-01	6.23E-01
2.0586	7.47E-01	6.24E-01
2.0646	7.48E-01	6.25E-01
2.0706	7.48E-01	6.25E-01
2.0766	7.48E-01	6.26E-01
2.0825	7.48E-01	6.27E-01
2.0885	7.49E-01	6.28E-01
2.0945	7.49E-01	6.29E-01
2.1005	7.49E-01	6.30E-01
2.1065	7.49E-01	6.31E-01
2.1125	7.49E-01	6.32E-01
2.1185	7.50E-01	6.33E-01
2.1245	7.50E-01	6.34E-01
2.1305	7.50E-01	6.35E-01
2.1365	7.50E-01	6.36E-01
2.1424	7.51E-01	6.36E-01
2.1484	7.51E-01	6.37E-01
2.1544	7.51E-01	6.38E-01
2.1604	7.51E-01	6.39E-01
2.1664	7.51E-01	6.40E-01
2.1724	7.52E-01	6.41E-01
2.1784	7.52E-01	6.42E-01
2.1844	7.52E-01	6.42E-01
2.1904	7.52E-01	6.43E-01
2.1964	7.52E-01	6.44E-01
2.2023	7.53E-01	6.45E-01
2.2083	7.53E-01	6.46E-01
2.2143	7.53E-01	6.46E-01
2.2203	7.53E-01	6.47E-01
2.2263	7.53E-01	6.48E-01
2.2323	7.53E-01	6.49E-01
2.2383	7.54E-01	6.50E-01
2.2443	7.54E-01	6.50E-01
2.2503	7.54E-01	6.51E-01
2.2563	7.54E-01	6.52E-01
2.2622	7.54E-01	6.53E-01
2.2682	7.55E-01	6.53E-01
2.2742	7.55E-01	6.54E-01
2.2802	7.55E-01	6.55E-01
2.2862	7.55E-01	6.56E-01
2.2922	7.55E-01	6.56E-01
2.2982	7.56E-01	6.57E-01
2.3042	7.56E-01	6.58E-01
2.3102	7.56E-01	6.59E-01
2.3162	7.56E-01	6.59E-01
2.3221	7.56E-01	6.60E-01
2.3281	7.56E-01	6.61E-01
2.3341	7.57E-01	6.61E-01
2.3401	7.57E-01	6.62E-01
2.3461	7.57E-01	6.63E-01
2.3521	7.57E-01	6.63E-01
2.3581	7.57E-01	6.64E-01
2.3641	7.57E-01	6.65E-01
2.3701	7.58E-01	6.65E-01
2.3761	7.58E-01	6.66E-01
2.3820	7.58E-01	6.67E-01
2.3880	7.58E-01	6.67E-01
2.3940	7.58E-01	6.68E-01
2.4000	7.58E-01	6.69E-01
2.4060	7.59E-01	6.69E-01
2.4120	7.59E-01	6.70E-01
2.4180	7.59E-01	6.71E-01
2.4240	7.59E-01	6.71E-01
2.4300	7.59E-01	6.72E-01
2.4360	7.59E-01	6.72E-01
2.4419	7.60E-01	6.73E-01
2.4479	7.60E-01	6.74E-01
2.4539	7.60E-01	6.74E-01
2.4599	7.60E-01	6.75E-01
2.4659	7.60E-01	6.75E-01
2.4719	7.60E-01	6.76E-01
2.4779	7.60E-01	6.77E-01
2.4839	7.61E-01	6.77E-01
2.4899	7.61E-01	6.78E-01
2.4959	7.61E-01	6.78E-01
2.5018	7.61E-01	6.79E-01
2.5078	7.61E-01	6.80E-01
2.5138	7.61E-01	6.80E-01
2.5198	7.62E-01	6.81E-01
2.5258	7.62E-01	6.81E-01
2.5318	7.62E-01	6.82E-01
2.5378	7.62E-01	6.82E-01
2.5438	7.62E-01	6.83E-01
2.5498	7.62E-01	6.83E-01
2.5558	7.63E-01	6.84E-01
2.5617	7.63E-01	6.85E-01
2.5677	7.63E-01	6.85E-01
2.5737	7.63E-01	6.86E-01
2.5797	7.63E-01	6.86E-01
2.5857	7.63E-01	6.87E-01
2.5917	7.63E-01	6.87E-01
2.5977	7.64E-01	6.88E-01
2.6037	7.64E-01	6.88E-01
2.6097	7.64E-01	6.89E-01
2.6157	7.64E-01	6.89E-01
2.6216	7.64E-01	6.90E-01
2.6276	7.64E-01	6.90E-01
2.6336	7.65E-01	6.91E-01
2.6396	7.65E-01	6.91E-01
2.6456	7.65E-01	6.92E-01
2.6516	7.65E-01	6.92E-01
2.6576	7.65E-01	6.93E-01
2.6636	7.65E-01	6.94E-01
2.6696	7.66E-01	6.94E-01
2.6756	7.66E-01	6.95E-01
2.6815	7.66E-01	6.95E-01
2.6875	7.66E-01	6.96E-01
2.6935	7.66E-01	6.96E-01
2.6995	7.66E-01	6.96E-01
2.7055	7.67E-01	6.97E-01
2.7115	7.67E-01	6.97E-01
2.7175	7.67E-01	6.98E-01
2.7235	7.67E-01	6.98E-01
2.7295	7.67E-01	6.99E-01
2.7355	7.67E-01	6.99E-01
2.7414	7.68E-01	7.00E-01
2.7474	7.68E-01	7.00E-01
2.7534	7.68E-01	7.01E-01
2.7594	7.68E-01	7.01E-01
2.7654	7.68E-01	7.02E-01
2.7714	7.68E-01	7.02E-01
2.7774	7.69E-01	7.03E-01
2.7834	7.69E-01	7.03E-01
2.7894	7.69E-01	7.04E-01
2.7954	7.69E-01	7.04E-01
2.8013	7.69E-01	7.05E-01
2.8073	7.69E-01	7.05E-01
2.8133	7.70E-01	7.06E-01
2.8193	7.70E-01	7.06E-01
2.8253	7.70E-01	7.06E-01
2.8313	7.70E-01	7.07E-01
2.8373	7.70E-01	7.07E-01
2.8433	7.71E-01	7.08E-01
2.8493	7.71E-01	7.08E-01
2.8553	7.71E-01	7.09E-01
2.8612	7.71E-01	7.09E-01
2.8672	7.71E-01	7.10E-01
2.8732	7.71E-01	7.10E-01
2.8792	7.72E-01	7.11E-01
2.8852	7.72E-01	7.11E-01
2.8912	7.72E-01	7.11E-01
2.8972	7.72E-01	7.12E-01
2.9032	7.72E-01	7.12E-01
2.9092	7.73E-01	7.13E-01
2.9152	7.73E-01	7.13E-01
2.9211	7.73E-01	7.14E-01
2.9271	7.73E-01	7.14E-01
2.9331	7.73E-01	7.15E-01
2.9391	7.74E-01	7.15E-01
2.9451	7.74E-01	7.15E-01
2.9511	7.74E-01	7.16E-01
2.9571	7.74E-01	7.16E-01
2.9631	7.74E-01	7.17E-01
2.9691	7.75E-01	7.17E-01
2.9751	7.75E-01	7.18E-01
2.9810	7.75E-01	7.18E-01
2.9870	7.75E-01	7.19E-01
2.9930	7.75E-01	7.19E-01
2.9990	7.76E-01	7.19E-01
3.0050	7.76E-01	7.20E-01
3.0110	7.76E-01	7.20E-01
3.0170	7.76E-01	7.21E-01
3.0230	7.76E-01	7.21E-01
3.0290	7.77E-01	7.22E-01
3.0350	7.77E-01	7.22E-01
3.0409	7.77E-01	7.22E-01
3.0469	7.77E-01	7.23E-01
3.0529	7.77E-01	7.23E-01
3.0589	7.78E-01	7.24E-01
3.0649	7.78E-01	7.24E-01
3.0709	7.78E-01	7.25E-01
3.0769	7.78E-01	7.25E-01
3.0829	7.79E-01	7.25E-01
3.0889	7.79E-01	7.26E-01
3.0949	7.79E-01	7.26E-01
3.1008	7.79E-01	7.27E-01
3.1068	7.79E-01	7.27E-01
3.1128	7.80E-01	7.28E-01
3.1188	7.80E-01	7.28E-01
3.1248	7.80E-01	7.29E-01
3.1308	7.80E-01	7.29E-01
3.1368	7.81E-01	7.29E-01
3.1428	7.81E-01	7.30E-01
3.1488	7.81E-01	7.30E-01
3.1548	7.81E-01	7.31E-01
3.1607	7.82E-01	7.31E-01
3.1667	7.82E-01	7.32E-01
3.1727	7.82E-01	7.32E-01
3.1787	7.82E-01	7.32E-01
3.1847	7.82E-01	7.33E-01
3.1907	7.83E-01	7.33E-01
3.1967	7.83E-01	7.34E-01
3.2027	7.83E-01	7.34E-01
3.2087	7.83E-01	7.35E-01
3.2147	7.84E-01	7.35E-01
3.2206	7.84E-01	7.35E-01
3.2266	7.84E-01	7.36E-01
3.2326	7.84E-01	7.36E-01
3.2386	7.85E-01	7.37E-01
3.2446	7.85E-01	7.37E-01
3.2506	7.85E-01	7.37E-01
3.2566	7.85E-01	7.38E-01
3.2626	7.86E-01	7.38E-01
3.2686	7.86E-01	7.39E-01
3.2746	7.86E-01	7.39E-01
3.2805	7.86E-01	7.40E-01
3.2865	7.87E-01	7.40E-01
3.2925	7.87E-01	7.40E-01
3.2985	7.87E-01	7.41E-01
3.3045	7.87E-01	7.41E-01
3.3105	7.88E-01	7.42E-01
3.3165	7.88E-01	7.42E-01
3.3225	7.88E-01	7.43E-01
3.3285	7.89E-01	7.43E-01
3.3345	7.89E-01	7.43E-01
3.3404	7.89E-01	7.44E-01
3.3464	7.89E-01	7.44E-01
3.3524	7.90E-01	7.45E-01
3.3584	7.90E-01	7.45E-01
3.3644	7.90E-01	7.46E-01
3.3704	7.90E-01	7.46E-01
3.3764	7.91E-01	7.46E-01
3.3824	7.91E-01	7.47E-01
3.3884	7.91E-01	7.47E-01
3.3944	7.91E-01	7.48E-01
3.4003	7.92E-01	7.48E-01
3.4063	7.92E-01	7.49E-01
3.4123	7.92E-01	7.49E-01
3.4183	7.93E-01	7.49E-01
3.4243	7.93E-01	7.50E-01
3.4303	7.93E-01	7.50E-01
3.4363	7.93E-01	7.51E-01
3.4423	7.94E-01	7.51E-01
3.4483	7.94E-01	7.52E-01
3.4543	7.94E-01	7.52E-01
3.4602	7.95E-01	7.52E-01
3.4662	7.95E-01	7.53E-01
3.4722	7.95E-01	7.53E-01
3.4782	7.95E-01	7.54E-01
3.4842	7.96E-01	7.54E-01
3.4902	7.96E-01	7.55E-01
3.4962	7.96E-01	7.55E-01
3.5022	7.97E-01	7.55E-01
3.5082	7.97E-01	7.56E-01
3.5142	7.97E-01	7.56E-01
3.5201	7.97E-01	7.57E-01
3.5261	7.98E-01	7.57E-01
3.5321	7.98E-01	7.58E-01
3.5381	7.98E-01	7.58E-01
3.5441	7.99E-01	7.58E-01
3.5501	7.99E-01	7.59E-01
3.5561	7.99E-01	7.59E-01
3.5621	8.00E-01	7.60E-01
3.5681	8.00E-01	7.60E-01
3.5741	8.00E-01	7.61E-01
3.5800	8.00E-01	7.61E-01
3.5860	8.01E-01	7.61E-01
3.5920	8.01E-01	7.62E-01
3.5980	8.01E-01	7.62E-01
3.6040	8.02E-01	7.63E-01
3.6100	8.02E-01	7.63E-01
3.6160	8.02E-01	7.64E-01
3.6220	8.03E-01	7.64E-01
3.6280	8.03E-01	7.64E-01
3.6340	8.03E-01	7.65E-01
3.6399	8.03E-01	7.65E-01
3.6459	8.04E-01	7.66E-01
3.6519	8.04E-01	7.66E-01
3.6579	8.04E-01	7.67E-01
3.6639	8.05E-01	7.67E-01
3.6699	8.05E-01	7.68E-01
3.6759	8.05E-01	7.68E-01
3.6819	8.06E-01	7.68E-01
3.6879	8.06E-01	7.69E-01
3.6939	8.06E-01	7.69E-01
3.6998	8.07E-01	7.70E-01
3.7058	8.07E-01	7.70E-01
3.7118	8.07E-01	7.71E-01
3.7178	8.07E-01	7.71E-01
3.7238	8.08E-01	7.71E-01
3.7298	8.08E-01	7.72E-01
3.7358	8.08E-01	7.72E-01
3.7418	8.09E-01	7.73E-01
3.7478	8.09E-01	7.73E-01
3.7538	8.09E-01	7.74E-01
3.7597	8.10E-01	7.74E-01
3.7657	8.10E-01	7.74E-01
3.7717	8.10E-01	7.75E-01
3.7777	8.11E-01	7.75E-01
3.7837	8.11E-01	7.76E-01
3.7897	8.11E-01	7.76E-01
3.7957	8.12E-01	7.77E-01
3.8017	8.12E-01	7.77E-01
3.8077	8.12E-01	7.77E-01
3.8137	8.13E-01	7.78E-01
3.8196	8.13E-01	7.78E-01
3.8256	8.13E-01	7.79E-01
3.8316	8.14E-01	7.79E-01
3.8376	8.14E-01	7.80E-01
3.8436	8.14E-01	7.80E-01
3.8496	8.15E-01	7.80E-01
3.8556	8.15E-01	7.81E-01
3.8616	8.15E-01	7.81E-01
3.8676	8.15E-01	7.82E-01
3.8736	8.16E-01	7.82E-01
3.8795	8.16E-01	7.83E-01
3.8855	8.16E-01	7.83E-01
3.8915	8.17E-01	7.83E-01
3.8975	8.17E-01	7.84E-01
3.9035	8.17E-01	7.84E-01
3.9095	8.18E-01	7.85E-01
3.9155	8.18E-01	7.85E-01
3.9215	8.18E-01	7.85E-01
3.9275	8.19E-01	7.86E-01
3.9335	8.19E-01	7.86E-01
3.9394	8.19E-01	7.87E-01
3.9454	8.20E-01	7.87E-01
3.9514	8.20E-01	7.88E-01
3.9574	8.20E-01	7.88E-01
3.9634	8.21E-01	7.88E-01
3.9694	8.21E-01	7.89E-01
3.9754	8.21E-01	7.89E-01
3.9814	8.22E-01	7.90E-01
3.9874	8.22E-01	7.90E-01
3.9934	8.22E-01	7.91E-01
3.9993	8.23E-01	7.91E-01
4.0053	8.23E-01	7.91E-01
4.0113	8.23E-01	7.92E-01
4.0173	8.24E-01	7.92E-01
4.0233	8.24E-01	7.93E-01
4.0293	8.24E-01	7.93E-01
4.0353	8.25E-01	7.94E-01
4.0413	8.25E-01	7.94E-01
4.0473	8.25E-01	7.94E-01
4.0533	8.26E-01	7.95E-01
4.0592	8.26E-01	7.95E-01
4.0652	8.26E-01	7.96E-01
4.0712	8.27E-01	7.96E-01
4.0772	8.27E-01	7.96E-01
4.0832	8.27E-01	7.97E-01
4.0892	8.28E-01	7.97E-01
4.0952	8.28E-01	7.98E-01
4.1012	8.28E-01	7.98E-01
4.1072	8.29E-01	7.99E-01
4.1132	8.29E-01	7.99E-01
4.1191	8.29E-01	7.99E-01
4.1251	8.30E-01	8.00E-01
4.1311	8.30E-01	8.00E-01
4.1371	8.30E-01	8.01E-01
4.1431	8.31E-01	8.01E-01
4.1491	8.31E-01	8.01E-01
4.1551	8.31E-01	8.02E-01
4.1611	8.32E-01	8.02E-01
4.1671	8.32E-01	8.03E-01
4.1731	8.32E-01	8.03E-01
4.1790	8.33E-01	8.04E-01
4.1850	8.33E-01	8.04E-01
4.1910	8.33E-01	8.04E-01
4.1970	8.34E-01	8.05E-01
4.2030	8.34E-01	8.05E-01
4.2090	8.34E-01	8.06E-01
4.2150	8.35E-01	8.06E-01
4.2210	8.35E-01	8.06E-01
4.2270	8.35E-01	8.07E-01
4.2330	8.35E-01	8.07E-01
4.2389	8.36E-01	8.08E-01
4.2449	8.36E-01	8.08E-01
4.2509	8.36E-01	8.08E-01
4.2569	8.37E-01	8.09E-01
4.2629	8.37E-01	8.09E-01
4.2689	8.37E-01	8.10E-01
4.2749	8.38E-01	8.10E-01
4.2809	8.38E-01	8.10E-01
4.2869	8.38E-01	8.11E-01
4.2929	8.39E-01	8.11E-01
4.2988	8.39E-01	8.12E-01
4.3048	8.39E-01	8.12E-01
4.3108	8.40E-01	8.13E-01
4.3168	8.40E-01	8.13E-01
4.3228	8.40E-01	8.13E-01
4.3288	8.41E-01	8.14E-01
4.3348	8.41E-01	8.14E-01
4.3408	8.41E-01	8.15E-01
4.3468	8.42E-01	8.15E-01
4.3528	8.42E-01	8.15E-01
4.3587	8.42E-01	8.16E-01
4.3647	8.43E-01	8.16E-01
4.3707	8.43E-01	8.17E-01
4.3767	8.43E-01	8.17E-01
4.3827	8.44E-01	8.17E-01
4.3887	8.44E-01	8.18E-01
4.3947	8.44E-01	8.18E-01
4.4007	8.45E-01	8.18E-01
4.4067	8.45E-01	8.19E-01
4.4127	8.45E-01	8.19E-01
